# Geant4→SSD 信号模拟 — noscratch — 每事件一行
# event_id  n_hits  r_mm  z_mm  edep_keV  emeas_keV
2730  5  11.411  1.036  122.0  122.0
2731  8  5.462  6.225  121.9999  121.9999
2732  10  8.172  9.35  122.0  122.0
2733  8  5.129  1.082  121.9999  121.9999
2736  8  13.898  8.574  122.0001  122.0001
2738  5  14.756  2.493  122.0001  122.0001
2740  8  7.501  1.792  121.9999  122.0
2744  11  14.072  0.893  122.0001  122.0001
2745  7  11.958  0.417  122.0  122.0001
2748  5  8.671  8.167  122.0  122.0001
2750  4  4.416  1.16  122.0001  122.0001
2752  6  6.646  5.772  122.0  122.0
2754  7  10.024  0.15  55.5904  55.5904
2756  9  14.072  3.597  122.0001  122.0001
2757  5  7.727  8.477  122.0  122.0
2759  3  12.698  0.965  20.3648  20.3648
2761  8  11.211  8.921  121.9999  122.0
2762  9  9.057  9.055  122.0  122.0
2765  3  12.061  3.93  2.9346  2.9346
2766  14  9.185  0.15  122.0  122.0
2767  10  10.982  9.484  122.0001  121.7992
2768  8  9.981  5.084  122.0  122.0
2769  10  11.05  1.405  122.0  122.0
2770  7  8.799  2.228  122.0001  122.0001
2771  5  11.501  1.307  121.9999  121.9999
2772  10  12.032  0.562  122.0  122.0
2773  12  1.893  2.432  122.0  122.0001
2774  3  8.123  2.263  2.5654  2.5654
2776  7  9.634  1.07  121.9999  122.0
2777  11  6.162  1.918  122.0  122.0
2779  8  10.039  7.797  122.0  122.0
2781  3  13.168  2.019  16.0023  16.0023
2782  9  13.615  1.408  121.9999  121.9999
2783  13  12.823  2.786  121.9999  122.0
2787  4  11.326  4.874  122.0  122.0
2789  11  4.598  1.722  122.0  122.0
2790  3  9.197  4.49  16.2253  16.2253
2791  10  10.168  3.833  121.9999  121.9999
2793  9  11.504  0.232  122.0001  122.0001
2794  10  7.422  3.674  122.0  122.0
2795  6  12.848  3.422  122.0  122.0
2796  5  9.218  6.0  122.0  122.0
2798  11  12.709  7.625  121.9999  122.0
2799  5  12.581  3.454  122.0001  122.0001
2800  11  8.035  1.13  122.0  122.0
2801  5  14.531  2.603  121.9999  121.9999
2802  8  13.436  0.817  122.0  122.0
2803  8  2.53  1.817  122.0001  122.0001
2805  5  5.849  2.476  122.0  122.0
2806  5  10.413  2.914  121.9999  121.9999
2808  6  12.047  1.133  122.0  122.0
2809  7  10.53  1.241  122.0  122.0001
2811  5  4.062  4.393  122.0  122.0
2813  8  11.291  0.278  122.0  122.0001
2815  8  13.97  1.931  122.0  122.0
2816  12  13.318  2.489  122.0001  122.0001
2817  7  9.211  0.15  122.0  122.0
2818  4  6.845  1.222  122.0  122.0
2820  8  4.018  0.836  122.0  122.0
2821  16  9.815  5.389  122.0  122.0
2822  35  14.797  0.878  122.0  122.0
2823  8  4.998  4.543  122.0  122.0
2824  2  6.802  0.682  0.3473  0.3473
2825  12  12.352  6.643  122.0001  122.0001
2827  7  13.476  0.15  31.1549  31.1549
2828  8  6.788  2.629  122.0  122.0
2829  7  7.704  8.0  122.0001  122.0001
2830  8  13.46  9.266  122.0  122.0
2831  14  11.971  2.345  122.0  122.0
2832  5  14.301  1.123  122.0  122.0
2833  5  9.698  4.223  122.0  122.0
2834  6  11.487  0.878  122.0  122.0
2835  5  6.676  0.991  122.0  122.0
2836  5  12.586  3.307  122.0  122.0
2837  5  4.904  4.97  121.9999  121.9999
2838  8  12.403  5.286  122.0  122.0
2840  7  10.825  1.335  121.9999  121.9999
2841  11  4.337  5.209  122.0  122.0
2843  8  5.282  1.862  121.9999  121.9999
2844  8  4.544  1.496  122.0  122.0001
2845  11  8.223  0.15  122.0  122.0
2846  9  12.259  2.878  122.0  122.0
2847  14  7.985  3.274  122.0  122.0
2848  3  12.878  8.981  27.7089  27.7089
2849  2  14.499  3.093  0.7578  0.7578
2850  6  14.793  2.981  122.0  122.0
2851  5  11.918  1.617  122.0  122.0
2853  8  8.359  5.315  122.0  122.0
2854  8  11.965  4.176  122.0  122.0
2855  9  8.622  1.293  121.9999  121.9999
2856  3  1.708  0.215  5.8699  5.8699
2857  5  5.3  0.785  122.0  122.0001
2858  11  10.205  2.582  122.0  122.0
2859  4  11.539  1.498  122.0  122.0
2860  8  10.16  6.788  122.0  122.0
2861  3  1.859  0.671  29.454  29.454
2863  13  7.264  5.803  122.0  122.0
2864  5  1.506  0.15  122.0  122.0001
2865  8  10.107  0.809  122.0001  122.0001
2866  9  0.2  0.64  121.9999  121.9999
2867  8  12.908  3.115  122.0  122.0
2868  8  8.878  3.496  122.0  122.0
2869  6  4.641  4.345  122.0  122.0
2870  8  12.501  1.858  122.0  122.0
2871  6  3.506  0.812  122.0  122.0
2875  5  9.85  7.002  122.0  122.0
2876  8  13.653  0.151  122.0001  122.0001
2878  7  4.122  0.598  122.0  122.0
2879  8  2.947  4.842  122.0001  122.0001
2880  8  13.039  5.962  122.0  122.0
2881  3  12.019  0.663  19.437  19.437
2882  8  13.109  5.778  121.9999  121.9999
2884  4  12.729  1.258  122.0001  122.0001
2885  8  12.436  6.582  122.0  122.0
2886  5  10.416  2.886  26.5507  26.5507
2887  5  12.012  0.964  122.0001  122.0001
2888  9  14.159  6.941  121.9999  122.0
2889  8  12.67  8.149  122.0001  121.9962
2890  8  11.411  7.319  122.0  122.0
2891  10  5.922  4.327  122.0001  122.0001
2893  5  3.883  0.597  122.0  122.0
2894  5  11.139  4.968  122.0  122.0
2895  8  11.323  2.282  122.0  122.0
2897  6  3.38  3.813  122.0  122.0
2898  9  14.535  6.085  121.9999  122.0
2900  4  14.515  2.204  122.0  122.0
2901  4  13.293  0.168  49.3908  49.3908
2902  5  11.083  1.981  122.0001  122.0001
2903  8  11.611  5.115  122.0  122.0
2904  3  10.284  0.756  17.7391  17.7391
2906  7  13.362  5.637  121.9999  121.9999
2907  16  11.041  5.842  122.0  122.0
2908  3  12.893  2.158  1.2433  1.2433
2910  6  10.973  6.838  122.0  122.0
2911  7  14.332  4.835  122.0  122.0
2912  6  8.406  0.826  122.0001  122.0001
2913  8  2.863  4.475  122.0  122.0
2916  8  8.479  6.838  122.0  122.0
2917  6  11.31  3.718  122.0001  122.0001
2918  6  7.378  8.407  121.9999  121.9999
2919  11  6.908  9.281  122.0001  122.0001
2920  8  5.711  4.329  122.0001  122.0001
2921  8  6.325  1.779  121.9999  121.9999
2922  9  6.429  1.64  122.0001  122.0001
2925  5  9.727  2.134  122.0  122.0
2926  7  11.9  9.608  122.0  121.8455
2928  6  3.509  5.349  122.0001  122.0001
2929  5  7.871  8.183  122.0  122.0
2930  8  8.081  4.38  122.0001  122.0001
2931  3  10.113  1.035  31.7101  31.7101
2932  3  6.817  5.794  2.5099  2.5099
2933  4  10.263  2.041  122.0  122.0
2936  13  14.467  3.573  122.0001  122.0001
2937  8  13.335  0.15  121.9999  121.9999
2938  3  12.232  3.099  12.7222  12.7222
2939  3  14.211  1.955  20.0784  20.0784
2941  5  9.408  3.141  122.0001  122.0001
2943  9  3.675  2.82  122.0001  122.0001
2944  8  7.735  1.168  122.0  122.0
2947  9  2.707  0.857  122.0  122.0
2948  8  5.684  5.307  122.0  122.0
2949  5  10.327  2.629  122.0001  122.0001
2951  8  8.333  0.251  122.0  122.0
2952  6  8.385  8.763  122.0  122.0
2953  6  9.193  1.917  122.0  122.0
2954  3  8.258  3.514  13.2487  13.2487
2955  7  12.598  0.678  122.0  122.0
2956  8  9.741  1.511  122.0  122.0
2957  8  1.476  0.307  121.9999  121.9999
2958  8  9.338  2.601  122.0  122.0
2959  4  10.095  0.482  122.0  122.0
2960  8  12.789  4.904  122.0  122.0
2962  10  8.831  1.951  121.9999  121.9999
2963  5  8.698  1.28  122.0  122.0
2965  8  12.801  1.896  122.0001  122.0001
2968  9  11.965  1.216  122.0  122.0
2969  5  12.686  3.269  122.0001  122.0001
2970  7  13.047  7.05  122.0  122.0
2972  10  6.613  4.783  122.0001  122.0001
2973  13  2.55  5.81  122.0001  122.0001
2975  8  7.24  0.472  121.9999  121.9999
2976  4  11.874  0.564  122.0  122.0
2979  6  8.074  0.268  122.0  122.0
2980  7  14.275  3.398  121.9999  121.9999
2982  8  10.948  4.624  122.0  122.0
2983  10  14.782  9.798  122.0  114.2404
2984  7  11.17  2.032  122.0  122.0
2987  12  9.345  0.15  122.0  122.0
2989  19  9.892  0.15  32.589  32.589
2990  7  4.019  2.298  122.0  122.0
2991  9  13.451  2.964  122.0  122.0
2993  7  14.793  2.741  122.0  122.0
2994  10  11.859  1.565  122.0  122.0
2995  8  3.597  0.596  121.9999  121.9999
2996  6  10.69  8.138  122.0  122.0
2997  7  13.86  1.013  122.0  122.0
2999  6  8.223  1.759  122.0  122.0
3000  12  11.402  0.15  122.0  122.0
3001  10  1.56  1.893  122.0  122.0001
3002  5  12.556  7.904  122.0  122.0
3004  8  5.882  7.487  122.0  122.0
3006  8  8.827  1.536  122.0001  122.0001
3010  10  6.972  4.461  121.9999  121.9999
3011  4  9.468  9.011  122.0  122.0
3012  8  8.665  6.186  122.0  122.0
3013  7  9.204  2.02  122.0001  122.0001
3014  11  11.834  3.283  121.9999  121.9999
3015  8  7.218  0.353  121.9999  122.0
3018  6  6.365  1.062  122.0001  122.0001
3019  8  11.685  8.196  122.0001  122.0001
3021  9  10.47  0.479  122.0  122.0001
3023  3  3.558  0.852  1.2461  1.2461
3024  9  10.873  5.664  122.0  122.0
3025  11  8.094  0.606  122.0001  122.0001
3026  8  12.815  5.768  122.0  122.0
3027  9  8.745  8.501  122.0  122.0
3029  5  12.718  3.152  122.0  122.0
3030  8  11.369  0.654  121.9999  121.9999
3032  8  7.374  7.325  122.0001  122.0001
3034  9  11.582  1.095  38.1197  38.1197
3035  8  8.434  4.118  121.9999  121.9999
3036  6  7.898  3.956  121.9999  121.9999
3039  5  8.761  0.318  122.0  122.0
3040  8  6.268  0.747  122.0  122.0
3046  7  10.279  1.649  122.0  122.0
3047  6  11.873  2.428  122.0001  122.0001
3049  3  11.597  0.15  40.7538  40.7538
3053  5  11.212  4.274  122.0  122.0
3055  9  9.606  1.493  122.0001  122.0001
3056  3  11.331  0.92  8.3984  8.3984
3057  5  13.389  0.611  122.0001  122.0001
3059  10  10.675  1.149  122.0  122.0
3060  3  7.067  2.911  5.9057  5.9057
3061  14  10.207  1.387  122.0  121.9999
3062  9  12.4  3.616  122.0  122.0
3063  8  12.653  5.037  122.0  122.0
3064  8  8.266  0.458  122.0001  122.0001
3067  9  10.304  5.982  122.0  122.0
3068  8  6.179  5.478  122.0  122.0
3069  8  8.093  1.506  122.0001  122.0001
3070  5  12.703  0.802  121.9999  121.9999
3072  7  9.609  3.351  121.9999  122.0
3073  10  9.221  6.124  122.0  122.0
3075  8  6.264  4.819  122.0001  122.0001
3076  5  13.691  1.344  122.0  122.0
3077  8  0.652  1.431  122.0001  122.0001
3080  7  8.74  0.225  122.0  122.0
3081  5  14.034  5.511  122.0  122.0
3083  11  5.319  3.412  122.0  122.0
3085  5  8.88  1.684  122.0  122.0
3088  3  7.514  7.468  4.3853  4.3853
3089  3  13.665  2.137  23.8454  23.8454
3090  6  9.613  0.818  122.0  122.0001
3091  3  1.877  1.741  32.8682  32.8682
3092  10  7.327  3.896  122.0001  122.0001
3097  3  2.631  0.839  26.7876  26.7876
3099  6  10.757  1.224  122.0  122.0
3100  8  13.538  8.006  122.0001  122.0001
3101  5  3.729  2.142  122.0  122.0
3103  5  12.642  0.15  122.0001  122.0001
3104  8  12.024  5.899  122.0  122.0
3105  6  9.592  6.704  121.9999  121.9999
3106  5  14.459  0.608  122.0  122.0
3108  9  5.097  6.049  122.0  122.0
3110  11  10.473  7.559  122.0  122.0
3111  10  10.716  3.526  122.0001  122.0001
3112  8  3.508  8.347  122.0  122.0
3114  8  2.389  9.471  122.0  122.0
3115  6  14.31  3.958  121.9999  121.9999
3116  9  9.881  0.579  122.0  122.0
3117  9  11.373  2.131  122.0  122.0
3118  8  11.299  4.858  122.0  122.0
3119  6  4.082  4.294  122.0001  122.0001
3120  9  12.283  0.15  121.9999  121.9999
3121  11  12.419  4.947  122.0001  122.0001
3123  6  13.271  2.106  122.0  122.0001
3124  5  7.869  1.225  122.0  122.0
3125  9  13.785  5.909  121.9999  122.0
3128  6  11.695  8.827  122.0  122.0
3129  8  10.791  1.7  121.9999  122.0
3132  6  14.779  2.058  122.0  122.0
3134  6  13.688  0.215  122.0001  122.0001
3135  8  8.321  6.725  122.0  122.0
3136  8  12.042  1.193  121.9999  121.9999
3137  15  9.643  0.15  112.1558  112.1558
3138  4  10.939  0.406  122.0  122.0
3139  6  13.086  4.459  122.0  122.0
3142  3  9.417  0.659  39.7124  39.7124
3143  6  12.777  2.958  122.0  122.0
3144  6  8.977  1.314  122.0  122.0
3145  5  13.896  0.221  122.0  122.0
3147  9  5.278  8.997  122.0  122.0
3150  7  3.807  0.975  122.0  122.0
3153  3  12.499  7.549  37.3819  37.3819
3154  9  8.999  3.723  121.9999  121.9999
3155  8  12.698  5.425  122.0  122.0
3156  6  10.509  9.571  122.0001  122.0001
3157  9  12.671  7.266  122.0  122.0
3160  4  8.186  0.15  122.0001  122.0001
3161  13  13.452  2.603  122.0  122.0
3163  6  6.726  1.062  13.2687  13.2687
3164  5  5.869  0.987  122.0  122.0
3167  11  11.708  3.266  122.0  122.0
3168  6  9.295  7.012  122.0  122.0
3171  3  10.535  4.677  15.1264  15.1264
3173  8  4.793  1.732  122.0001  122.0001
3174  9  11.678  7.795  121.9999  121.9999
3175  8  10.903  1.094  122.0  122.0
3178  9  8.335  0.282  122.0  122.0
3180  10  8.22  1.047  122.0  122.0
3181  3  8.113  1.819  34.4862  34.4861
3182  11  13.861  4.082  121.9999  121.9999
3183  10  7.92  4.241  122.0  122.0
3187  3  6.053  1.835  36.5212  36.5212
3188  8  8.202  3.413  122.0  122.0
3189  9  11.573  0.653  122.0  122.0
3190  8  13.819  4.562  122.0001  122.0001
3191  5  12.918  0.238  122.0  122.0
3192  5  13.378  1.631  122.0  122.0
3193  4  8.905  0.186  122.0  122.0
3194  5  5.925  3.726  122.0  122.0
3195  8  12.491  0.639  122.0001  122.0001
3196  5  13.795  7.696  121.9999  121.9999
3197  3  12.076  0.569  30.1328  30.1328
3198  11  7.827  2.951  122.0  122.0
3199  8  11.566  0.434  122.0  122.0
3200  6  13.847  5.165  122.0  122.0001
3201  5  11.572  7.536  122.0  122.0
3203  7  14.442  2.318  122.0  122.0
3204  6  8.443  4.457  122.0  122.0
3205  4  12.739  4.862  122.0  122.0
3208  8  13.287  1.255  122.0001  122.0001
3209  8  2.668  3.371  122.0001  122.0001
3210  7  14.401  1.135  122.0  122.0
3213  9  11.271  1.214  121.9999  121.9999
3214  8  6.665  7.068  122.0  122.0
3216  7  12.838  2.046  122.0001  122.0001
3219  8  12.944  2.429  122.0  122.0
3221  9  5.234  6.84  122.0  122.0
3224  11  14.3  3.745  122.0001  122.0001
3225  10  3.519  1.272  122.0  122.0
3228  8  13.244  2.408  122.0  122.0
3229  6  13.284  8.519  122.0  122.0
3230  8  11.549  0.903  121.9999  122.0
3231  3  6.506  1.473  17.993  17.993
3232  8  6.806  1.211  122.0001  122.0001
3233  17  11.968  5.035  122.0001  122.0001
3234  5  14.675  7.105  122.0001  122.0001
3235  9  8.12  0.379  122.0001  122.0001
3237  3  12.327  1.033  8.7023  8.7023
3241  5  13.378  7.434  122.0  122.0
3242  5  4.574  7.963  122.0001  122.0001
3243  8  14.786  7.569  122.0  122.0
3244  8  12.942  0.473  122.0  122.0
3245  8  8.923  3.154  122.0  122.0001
3246  13  11.888  4.279  122.0  122.0
3247  8  5.72  2.097  122.0  122.0
3248  8  11.682  8.058  121.9999  121.9999
3249  5  4.713  4.351  122.0  122.0
3250  13  2.322  1.293  121.9999  121.9999
3251  8  7.959  1.897  122.0001  122.0001
3252  5  14.259  1.633  122.0  122.0
3254  7  2.135  0.465  122.0001  122.0001
3255  12  9.937  1.892  122.0  122.0
3258  6  9.008  0.804  122.0  122.0
3259  8  13.131  1.314  122.0  122.0
3261  11  2.493  8.278  121.9999  121.9999
3263  9  5.539  3.245  122.0  122.0
3265  5  7.85  1.46  121.9999  121.9999
3266  3  12.85  8.473  2.9755  2.9755
3267  11  9.098  2.301  122.0  122.0001
3268  3  5.483  6.579  3.6979  3.6979
3269  10  13.404  2.812  122.0  122.0
3270  5  10.633  2.554  122.0  122.0
3271  4  5.707  0.504  122.0  122.0
3272  8  8.567  0.15  122.0  122.0
3273  3  8.087  1.084  36.8941  36.8941
3275  6  12.962  6.92  122.0  122.0
3278  8  4.03  2.402  122.0001  122.0001
3279  5  10.081  0.519  122.0  122.0
3280  8  14.743  7.31  122.0  122.0
3281  5  13.855  5.907  122.0  122.0
3283  5  7.333  3.475  122.0  122.0
3285  5  13.452  5.086  122.0  122.0
3286  5  14.55  1.253  122.0  122.0
3288  5  10.083  3.793  122.0  122.0001
3291  3  8.801  1.172  10.5944  10.5944
3292  7  7.508  6.583  122.0  122.0
3293  8  11.202  0.573  122.0001  122.0001
3295  8  14.449  4.471  122.0001  122.0001
3296  9  11.455  6.191  122.0  122.0
3298  11  12.056  8.219  121.9999  122.0
3299  3  12.203  7.876  28.1048  28.1048
3300  5  2.803  0.968  122.0  122.0
3301  2  14.267  3.373  7.7069  7.7069
3302  11  13.311  6.064  121.9999  122.0
3303  6  14.795  2.077  122.0003  122.0003
3305  7  2.884  2.678  122.0  122.0
3307  9  9.609  1.404  121.9999  122.0
3308  3  11.559  0.169  8.3577  8.3577
3310  8  7.603  2.14  122.0001  122.0001
3311  9  3.75  3.096  122.0  122.0
3312  8  5.051  1.819  122.0  122.0
3313  9  14.234  0.24  122.0  122.0
3315  6  11.53  1.693  121.9999  121.9999
3316  7  13.523  7.667  122.0  122.0
3317  10  8.452  5.339  122.0  122.0
3318  7  6.817  2.104  122.0001  122.0001
3319  6  5.084  5.272  122.0  122.0001
3323  6  2.825  1.894  121.9999  122.0
3325  10  14.206  5.539  122.0001  122.0001
3326  8  12.849  0.272  122.0  122.0
3329  5  5.463  1.83  122.0  122.0
3330  3  2.885  1.722  32.3929  32.3929
3331  3  14.796  1.671  38.7433  38.7433
3332  8  5.288  7.335  122.0  122.0
3335  9  14.771  0.833  121.9999  121.9999
3336  6  10.879  9.848  122.0  122.0
3340  8  9.338  0.444  121.9999  122.0
3341  5  10.164  9.405  122.0  98.2399
3342  8  7.417  1.817  122.0  122.0
3343  6  10.844  0.15  122.0  122.0
3344  9  7.693  0.259  122.0  122.0
3346  11  13.834  8.097  121.9999  121.9999
3347  11  8.062  0.927  122.0001  122.0001
3348  8  9.738  0.151  121.9999  121.9999
3350  12  2.212  0.899  121.9999  121.9999
3351  8  12.982  4.299  122.0  122.0
3353  3  5.532  7.172  4.1715  4.1715
3356  8  8.157  5.333  122.0001  122.0001
3357  13  3.792  6.893  122.0  122.0001
3358  5  14.722  2.836  121.9999  121.9999
3359  8  13.096  3.333  122.0  122.0
3360  5  6.394  5.27  122.0  122.0
3361  6  8.104  0.872  122.0001  122.0001
3362  6  10.57  4.859  122.0  122.0
3364  11  5.796  3.559  122.0001  122.0001
3365  15  7.738  5.021  122.0  122.0
3366  11  8.602  5.698  122.0  122.0
3367  9  10.477  0.449  122.0  122.0
3368  8  11.29  0.267  122.0  122.0
3369  8  10.6  5.126  122.0001  122.0001
3370  3  13.465  1.665  22.9924  22.9924
3371  4  14.8  0.404  121.9999  110.8929
3372  9  12.236  0.255  122.0001  122.0001
3373  8  14.45  5.495  122.0  122.0
3374  8  8.036  4.072  121.9999  121.9999
3375  47  6.691  0.15  122.0  122.0
3376  6  7.023  0.639  122.0  122.0
3377  5  12.056  1.409  122.0  122.0
3378  8  11.023  3.674  122.0  122.0
3379  6  7.553  1.987  122.0  122.0
3380  7  8.939  3.28  122.0  122.0
3381  11  13.167  8.108  121.9999  121.9999
3383  9  13.57  3.623  122.0  122.0
3384  7  11.344  0.931  121.9999  122.0
3387  3  12.667  2.313  20.7974  20.7974
3388  49  14.8  0.55  122.0  110.893
3389  10  0.73  3.755  122.0  122.0
3391  9  7.37  8.656  122.0  122.0
3392  5  5.436  3.988  122.0  122.0
3393  9  12.65  6.16  121.9999  121.9999
3394  5  2.872  2.46  122.0  122.0
3396  7  8.355  8.997  122.0  122.0
3397  3  5.629  9.111  4.5201  4.5201
3399  5  13.461  0.508  122.0001  122.0001
3400  7  11.158  1.148  122.0  122.0
3401  4  14.597  5.449  122.0  122.0
3403  4  3.863  1.018  121.9999  121.9999
3405  7  12.54  2.871  121.9999  121.9999
3406  9  3.55  2.513  122.0001  122.0001
3407  5  8.816  3.401  121.9999  121.9999
3408  9  8.193  2.804  122.0  122.0
3409  5  14.175  5.53  122.0  122.0001
3412  8  14.773  0.688  121.9999  121.9999
3413  9  11.905  3.955  121.9999  121.9999
3415  2  11.039  6.687  0.2221  0.2221
3416  11  6.921  2.758  121.9999  121.9999
3419  6  8.39  1.355  122.0  122.0
3421  11  11.594  7.624  122.0  122.0
3422  5  13.244  0.978  122.0  122.0
3424  6  9.636  0.762  121.9999  121.9999
3425  8  8.183  2.766  122.0001  122.0001
3428  8  10.576  0.486  122.0  122.0
3429  6  9.056  2.062  122.0  122.0
3430  5  10.266  0.575  122.0  122.0
3431  6  8.479  4.239  122.0  122.0
3433  11  11.058  6.237  122.0  122.0
3435  10  14.313  0.204  122.0  122.0
3437  13  7.459  0.798  122.0  122.0
3438  6  13.203  0.987  122.0  122.0
3440  9  10.703  0.397  122.0001  122.0001
3441  5  14.394  2.957  122.0  122.0
3442  7  10.452  7.261  122.0001  122.0001
3443  3  6.885  0.555  37.7623  37.7623
3445  5  11.729  7.814  122.0001  122.0001
3447  5  4.392  2.813  122.0  122.0
3448  8  14.6  2.478  122.0  122.0
3449  5  2.727  7.602  122.0  122.0
3450  14  10.359  7.529  122.0  122.0
3453  5  8.552  5.436  122.0001  122.0001
3454  9  3.733  3.412  122.0  122.0
3455  5  9.46  0.889  122.0  122.0
3456  8  8.285  4.312  122.0  122.0
3457  9  10.077  0.688  122.0  122.0
3458  9  14.265  3.886  122.0  122.0
3459  6  14.624  7.913  122.0  122.0
3460  13  6.713  1.856  121.9999  121.9999
3461  10  12.783  2.894  121.9999  121.9999
3463  8  11.227  0.974  122.0  122.0
3464  5  7.984  0.853  122.0  122.0
3467  6  4.564  5.648  19.8985  19.8985
3468  5  9.157  3.989  122.0  122.0
3469  6  13.297  3.074  122.0  122.0
3471  10  9.266  1.355  122.0  122.0
3472  5  11.761  5.376  122.0  122.0
3474  5  9.871  1.231  121.9999  121.9999
3475  4  12.372  1.101  122.0001  122.0001
3476  8  13.35  2.196  122.0  122.0
3477  12  12.418  2.033  122.0  122.0
3480  7  6.757  4.104  122.0  122.0001
3481  6  10.53  3.889  122.0  122.0
3482  5  12.552  4.661  122.0001  122.0001
3483  9  14.798  6.189  121.9999  121.9999
